tblID,IRN,IncidentNumber,IncidentDate,TimeofIncident,BusinessUnit,BusinessGroup,ServiceLine,Project,Office,Country,IncidentType,IsNearMiss,OSHAClassification,ShortDescription,ActualRating,PotentialRating,IncidentAssignedTo,Status,NeedIRP,ContractorName,WeatherConditions,FullDescription,ImmediateAction,HazardSource,IPOccupation,AgeProfile,Gender,DaysSinceOff,InjuryType,BodyPart,CauseOfInjuryIncident,WorkActivities,LSRBreached,BusinessUnitID,BusinessGroupID,ServiceLineID,ProjectID,OfficeID,CountryID,OtherIncidentAssignedTo,OtherInjuryType,OtherCauseofInjuryIncident,OtherHazardSource,OtherLSRBreached,IsWorkRelated,DateCreated,AuditDate,WasUpdated,DayofWeek,CreatedTimeStamp,LateReporting,JFCAction,OHdefinition,MTCcount,RWCcount,LTIcount,FAcount,lastUpdate,TransferTimeStamp,SourceFileName
30330,72247,20223174,2022-06-04 00:00:00.000,12:00,Consulting,Energy Optimisation & Innovation,EMEA,Reading,Reading Wood/Internal (onshore),United Kingdom,Occupational Health,No,,IP tested positive for COVID-19,B3,B3,Wood,Closed,No,,Not Applicable,"IP  tested positive for COVID-19 ",IP wasn't working at the office. IP is self-isolating at home,Other,,,,,,,,"No work activity being carried out at the time of the incident ",,13671,13684,13687,20059282,16162,194,,,,COVID 19,,No,2022-06-14 00:00:00.000,NULL,0,Saturday,2022-06-14 08:26:26.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30363,72299,20223226,2022-06-04 00:00:00.000,09:00,Investment Services,Kelchner,Kelchner,HCC East,Spring Hill,United States,Occupational Health,No,,NWR positive COVID,B1,B3,Wood,Closed,No,,Not Applicable,Positive result for covid symptomatic. Source not known,Self isolate -equipment being taken from office to hoe to allow homeworking,Other,,,,,,,,Non Work Related,,13391,13644,13645,20059168,15840,195,,,,pathogen,,No,2022-06-16 00:00:00.000,NULL,0,Saturday,2022-06-16 12:11:16.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30316,72261,20223188,2022-06-03 00:00:00.000,11:30,Operations,"Europe, Middle East & Africa (EMEA)",UK & Europe Process & Energy,Shell OneGas,"Offshore Leman ",United Kingdom,Asset Damage,Yes,,AP crane used to lift load of 4.4T despite temporary safe workload restriction of 3T due to grit contamination on the rope.,A1,A3,Wood,Awaiting Investigation,No,,Not Applicable,"On the morning of Friday 3rd June the involved person (IP) our level 3 crane operator was lifting a manifested 4.6te container from a vessel onto the fixed platform using the AP crane. Under normal circumstances the SWL is 6te, in April 2022 this was de-rated to 50% of its SWL to 3te due to grit on the ropes. This de-rating had been communicated to all and signed off. This particular incident was picked up by the OIM when walking across the platform when they noted that the lift of a 10x8 container is usually 2.4te on its own with no cargo, so to have a 600kg load inside for a 10x8 would be very unusual. The OIM then asked the crane operator what the load he was seeing and the reply was just over 3te, which was not true.","The container was put down safely and the incident was discussed by the OIM, the maintenance supervisor, crane op and banksman.  The IP scale of responsibilities were restricted and place under the supervision of another level 3 crane operator on a temporary basis. ",,,,,,,,,"Loading/Offloading of Cargo ",,13712,13718,13722,20059402,16637,194,,,,,,Yes,2022-06-14 00:00:00.000,NULL,0,Friday,2022-06-14 14:49:50.000,Yes,,,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30268,72212,20223139,2022-06-03 00:00:00.000,12:00,Projects,Process & Chemicals,Mining & Minerals,Kemerton Project,Kemerton Project Site,Australia,Occupational Health,No,,"Two (2) managed contractor employee tested positive for COVID-19. ",C3,C5,Managed Contractor,Closed,No,TCD,Not Applicable,"Two (2) managed contractor employee tested positive for COVID-19 whilst offsite. ",Managed contractor employees self-isolated.,Other,,,,,,,,Non Work Related,,13695,13700,13732,20059248,16052,212,,,,COVID-19,,No,2022-06-13 00:00:00.000,NULL,0,Friday,2022-06-13 04:04:22.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30158,72088,20223015,2022-06-03 00:00:00.000,09:30,Projects,Process & Chemicals,Mining & Minerals,Kemerton Project,Kemerton Project Site,Australia,Injury,No,First Aid,,,,Managed Contractor,Cancel,No,TCD,Cloudy/Overcast,"Please enter a short description of the incident. Do not include any personal details, e.g. name of the individual(s) involved.",,,,,,,,,,"Walking ",,13695,13700,13732,20059248,16052,212,,,,,,Yes,2022-06-03 00:00:00.000,NULL,0,Friday,2022-06-03 05:05:41.000,No,,,NULL,NULL,NULL,1,NULL,NULL,CAIRS_Incidents.csv
30160,72103,20223030,2022-06-03 00:00:00.000,10:45,Projects,Renewable Energy & Power,Renewable Energy EPC,Maplewood Solar,Maplewood Solar,United States,Injury,No,No treatment,IP felt a tingling sensation on left elbow while reaching into the combiner box,A1,A1,Wood,Closed,No,,Clear/Sunny,"On Friday, June 03, 2022, a quality control inspector was task to check combiner boxes in block 4 PCS 35. The inspector started by inspecting the ground pass through and the CGB under the box before the combiner box was open. He then opened the combiner box and checked the string cable and put his left arm into the box to check the ground. while his arm was in the box IP placed his left elbow on the D/C terminal causing what IP described as a “tingle” in his left elbow. He pulled his arm out of the combiner box and the sensation immediately subsided. He called his supervisor and the electrical department to test for any current. The actual and potential severity rating is A1 as the IP did not sustain an injury and there are no signs of injury and the equipment was verified to be in a zero energy state.","IP was evaluated by onsite medic and an Occucare Int. medical professional; vitals were checked, Electrical and QC department verified that there were no panel or string cable connections made, no fuse in the combiner box, and zero current to and from the combiner box. JSA was closed and a new one issued. Witness statements were gathered, UA screening collected, Investigation is in process. ",Static equipment/machinery,QA Engineer,40-44,Male,4,Other (please state),Arm/Wrist,Contact with tool/equipment/machinery,"Inspection/Examination/Monitoring ",None,13695,13704,13708,20059018,15097,195,,,,,,Yes,2022-06-04 00:00:00.000,NULL,0,Friday,2022-06-04 14:39:42.000,No,,,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30147,72099,20223026,2022-06-03 00:00:00.000,16:00,Operations,Americas,Canada & LATAM,Brasil - All Clients,Macaé Base,Brazil,Occupational Health,No,,The Wood employee started to feel mild symptoms and when decided to test and outcome a positive result for Covid.,B3,B5,Wood,Closed,No,,Not Applicable,The Wood employee started to feel mild symptoms and when decided to test and outcome a positive result for Covid.,Isolation and medical recommendation,Other,,,,,,,,Non Work Related,,13712,13713,13714,20056061,10340,211,,,,Virus,,No,2022-06-03 00:00:00.000,NULL,0,Friday,2022-06-03 20:37:19.000,No,,Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30148,72098,20223025,2022-06-03 00:00:00.000,16:00,Operations,Americas,Canada & LATAM,Brasil - All Clients,FPSO Peregrino,Brazil,Occupational Health,No,,The Wood employee has tested positive while was in the hotel during the pre embark quarantine.,B3,B5,Wood,Closed,No,,Not Applicable,The Wood employee has tested positive while was in the hotel during the pre embark quarantine.,Isolation and medical recommendation,Other,,,,,,,,Non Work Related,,13712,13713,13714,20056061,10338,211,,,,Virus,,No,2022-06-03 00:00:00.000,NULL,0,Friday,2022-06-03 20:31:27.000,No,,Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30150,72096,20223023,2022-06-03 00:00:00.000,17:15,Operations,"Europe, Middle East & Africa (EMEA)",Middle East & Africa,MEGPL,Punta Europa,Equatorial Guinea,Occupational Health,No,,IP felt ill with fever. IP got tested positive for Malaria at the onsite clinic. IP is restricted to work.,B2,B2,Wood,Closed,No,,Clear/Sunny,IP (Venezuelan expat) felt ill with fever and went to get tested at the onsite clinic. IP was tested positive for Malaria. IP is stable and being administered with medicine. Clinic doctor will be monitoring IP every day until IP recovers.,IP felt ill with fever and went to get tested at the onsite clinic. IP was tested positive for Malaria. IP is stable and being administered with medicine. Clinic doctor will be monitoring IP every day until IP recovers.,Other,Manager,55-59,Male,6,,,,Non Work Related,None,13712,13718,13719,20056284,11427,28,,,,mosquitoes,,Yes,2022-06-03 00:00:00.000,NULL,0,Friday,2022-06-03 17:35:54.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30154,72092,20223019,2022-06-03 00:00:00.000,15:15,Operations,"Europe, Middle East & Africa (EMEA)",Middle East & Africa,MEGPL,Punta Europa,Equatorial Guinea,Occupational Health,No,,"IP had an itchy throat and went to the ISOS clinic to get tested. Rapid antigen test shows 'Covid positive' result.  ",B3,B5,Wood,Closed,No,,Clear/Sunny,IP (Chinese expat) came in 30 May and got released from quarantine on 2 June 2022. 3 June 2022 IP had an itchy throat and went to the ISOS clinic to get tested. Rapid antigen test shows 'COVID positive' result.  IP has no fever or any concerning symptoms. IP will be tested again after 3 days of quarantine.,IP was sent to be isolated in the rotator accommodation. IP will be re-tested in 3 days. No concerning symptoms were manifested apart from an itchy throat.,Other,,,,,,,,Non Work Related,,13712,13718,13719,20056284,11427,28,,,,virus,,No,2022-06-03 00:00:00.000,NULL,0,Friday,2022-06-03 15:39:58.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30209,72135,20223062,2022-06-03 00:00:00.000,14:00,Projects,Process & Chemicals,Europe,PREEM Synsat Revamp EPCm,Site - Preem Synsat,Sweden,Injury,No,No treatment,Piling rig drill component fell on IP foot,B1,B2,Managed Contractor,Closed,No,Veidekke,Clear/Sunny,"During the afternoon of 3rd June 2022 at approximately 14:00pm, the civil contractor was tasked with piling operations in the DWX area of the refinery. The weather conditions were sunny with the ground condition being good and no lighting issues being identified. The experienced operator believed he had attached the drill component to the kelly bar, however, on this occasion the drill component was not effectively engaged and subsequently fell onto the IP's foot. The IP was wearing foot protection that reduced the impact.  The supervisor informed the civil contractor HSSE Manager and also the Wood team. Piling machine and area made safe and initial investigation works began. ",Supervisor stopped work and immediately informed Contractor HSSE Manager. IP travelled to hospital on own accord. Contractor HSSE Manager informed Wood. IP returned to work on next working day.,Other,Civil Worker,30-34,Male,4,Bruise/Contusion/Swelling,Foot/Toes,Struck by falling object,"Operating Equipment/Machinery ",None,13695,13700,13702,20059367,16716,174,,,,Piling drill component,,Yes,2022-06-07 00:00:00.000,NULL,0,Friday,2022-06-07 09:43:00.000,Yes,,,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30149,72097,20223024,2022-06-02 00:00:00.000,22:15,Operations,Americas,Canada & LATAM,Brasil - All Clients,FPSO Peregrino,Brazil,Asset Damage,Yes,,"While Wood employee was preparing the job, and turn on the weld machine to test the equipment , an short circuit happen in the machine. .",A1,B3,Wood,Closed,No,,Not Applicable,"While Wood employee was preparing the job, and turn on the weld machine to test the equipment , an short circuit happen in the machine.As informed by our operation team, the machine was properly grounded, and the employee was followed the sequence bellow to prepare the job when the short circuit happened.1)           Assuring the voltage and connecting the power cable at the extension.2)           Plug the extension at the socket 3)           Switch on the socket4)           Switch on the machine ----- Short Circuit happened immediately.Today during the daily meeting was mentioned by offshore team the deluge test performed by client few days ago and probably the machine was wet inside which was not possible to see before to use.    No one was injuried(A1)only material loss,   but the short circuit damage the machine and the scaffolder where it was. Considering the effect at the scaffolder the consequence  in user could be serious and causing an accident with LTI(B3).   ","The Wood employee turned off the socket and remove the cable,  informing the supervisor about the NM.The Supervisor stop the activity and delivered a Time Out for safety, the machine  was put out of service to be inspected onshore.All  employee was informed and was requested to put out of service  all machine that could be in touch with seawater from deluge system. ",,,,,,,,,"Welding ",None,13712,13713,13714,20056061,10338,211,,,,,,Yes,2022-06-03 00:00:00.000,NULL,0,Thursday,2022-06-03 18:27:23.000,No,,,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30142,72074,20223001,2022-06-02 00:00:00.000,16:00,Projects,Process & Chemicals,APAC,Covestro DES15 Project,Covestro DES15 Project,Thailand,Occupational Health,No,,7 workers infected Covid-19,D3,D5,Managed Contractor,Closed,No,UCS & ABB,Clear/Sunny,7 workers were identified as ATK positive results from weekly ATK testing and then IPs were confirmed by hospital. All cases were under home isolation. No one was in severe symptoms. (This is cumulative infected cases since 29-30 May 2022).,"1. Subcontractor disinfected the working area & temporary office. And increased disinfection 1 times/day at temporary canteen. 2. Provided daily inspection checklist for COVID 19 measurement. 3. Isolate high risk/close contact out off working. 4. Provide the regulation ""No mask no talk, No mask no meeting""",Other,,,,,,,,Non Work Related,,13695,13700,13701,20059308,16412,180,,,,COVID19,,No,2022-06-02 00:00:00.000,NULL,0,Thursday,2022-06-02 10:27:19.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30143,72073,20223000,2022-06-02 00:00:00.000,10:00,Projects,Process & Chemicals,Europe,TEVA Genesis,TEVA Genesis - Site,Germany,Occupational Health,No,,Wood employees tested positive to COVID-19,C3,C5,Wood,Closed,No,,Clear/Sunny,Wood employees after having symptoms underwent to swab which resulted positive to COVID-19,"The employees are  quarantined as per local law, a negative PCR or rapid test is required to return to office",Other,,,,,,,,Non Work Related,,13695,13700,13702,20055992,8054,43,,,,Covid_19,,No,2022-06-02 00:00:00.000,NULL,0,Thursday,2022-06-02 10:16:04.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30144,72072,20222999,2022-06-02 00:00:00.000,02:00,Projects,Conventional Energy,Middle East,Amaad Business Park,Amaad Business Park - Dhahran,Saudi Arabia,Occupational Health,No,,One wood employee was tested positive for Covid 19,B3,B5,Wood,Closed,No,,Not Applicable,One wood employee was tested positive for Covid 19,"Employee was advise to follow the guidance ",Other,,,,,,,,Non Work Related,,13695,13696,13698,20059413,16665,156,,,,Covid,,No,2022-06-02 00:00:00.000,NULL,0,Thursday,2022-06-02 08:41:38.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30140,72076,20223003,2022-06-02 00:00:00.000,13:15,Projects,Process & Chemicals,Europe,TEVA Genesis,TEVA Genesis - Site,Germany,Occupational Health,No,,Wood employee tested positive to COVID-19,B3,B5,Wood,Closed,No,,Clear/Sunny,Wood employee after having symptoms underwent to swab which resulted positive to COVID-19,"The employee is quarantined as per local law, a negative PCR or rapid test is required to return to office",Other,,,,,,,,Non Work Related,,13695,13700,13702,20055992,8054,43,,,,Covid_19,,No,2022-06-02 00:00:00.000,NULL,0,Thursday,2022-06-02 13:00:00.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30146,72100,20223027,2022-06-02 00:00:00.000,23:00,Projects,Process & Chemicals,Mining & Minerals,Côté Project,Côté Project Site,Canada,Security,No,,CP-2022-0058 SEC NANJV (Consbec); Workers refused vehicle search,A1,B1,Managed Contractor,Closed,No,NANJV,Clear/Sunny,"At approx. 23:00 p.m. Security requested a vehicle search at Chester Camp. The workers refused the search. After refusing the search one worker drove off in the vehicle and while attempting to make a 3-point turn, worker reversed into the ditch along Mesomikenda Road. No injuries sustained.",Canadian Model followed. Investigation initiated.,,,,,,,,,"Driving ",None,13695,13700,13732,20059233,16031,1,,,,,,Yes,2022-06-03 00:00:00.000,NULL,0,Thursday,2022-06-03 21:03:54.000,No,,,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30156,72090,20223017,2022-06-02 00:00:00.000,13:30,Investment Services,IP,Spain,"Madrid, Spain Office","Madrid, Spain Office",Spain,Occupational Health,No,,Employee tested positive for Covid 19,B3,B5,Wood,Closed,No,,Clear/Sunny,After developing COVID-19 compatible symptoms an employee that already started preventive quarantine tested positive to COVID-19. Symptoms appeared outside the office and there was no close contacts with other colleagues in the office.,"	Preventive quarantine and doctor follow up.",Other,,,,,,,,Non Work Related,,13391,13409,13412,20055744,7485,168,,,,Virus,,No,2022-06-03 00:00:00.000,NULL,0,Thursday,2022-06-03 10:28:30.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
